,name,corr_score,ret_score,score,rank
0,平安银行,0.16424463821414914,0.8915641378218604,0.35723944031527255,237
1,万科A,0.102259970960034,0.971376145348515,0.3018037604199245,301
2,神州高铁,0.14658557861523214,0.8653228895224447,0.3360242487696302,265
3,中国宝安,0.427645124338495,0.4593257330097055,0.4126507974989819,196
4,南玻A,0.5956426901327417,0.8074118857915219,0.7521216506935575,16
5,深科技,0.5825948066558604,0.0990410500332444,0.20704777307472766,407
6,深圳能源,0.09480505746392552,0.8023117288592958,0.27346962459966384,330
7,国药一致,0.5790312439918028,0.3482970598548392,0.4241576089636915,191
8,大悦城,0.07505836432698397,0.3188615274350773,0.05131960571726024,478
9,神州数码,0.11395886180410475,0.8709472621833658,0.3046098572614022,297
10,中国天楹,0.4629722815350703,0.4536048673594045,0.43387572067387004,180
11,中集集团,0.3699984426278904,0.9777724363173552,0.5696064507955768,83
12,泛海控股,0.0,0.8992175291926083,0.19493427756089354,416
13,深天马A,0.4895297025955021,0.3711578837828949,0.39004794483831096,213
14,华锦股份,0.4442069007569253,0.8040537706877607,0.6106775976191751,61
15,中金岭南,0.33178432495050564,0.4962675441184308,0.3631854593218826,231
16,深圳华强,0.3310767824379254,0.5138257107930058,0.37306365995953183,222
17,中兴通讯,0.3798202724761959,0.31686789335384424,0.2773449346790997,326
18,中国长城,0.4100338423976552,0.6456276470401012,0.5117850396435647,121
19,华侨城A,0.06774750209035038,0.6704750519711152,0.2112222639884025,392
20,海王生物,0.5626167876886525,0.5702922330294743,0.5868500677594517,70
21,深圳机场,0.16128272431953744,0.7688983648741519,0.3300260726420027,273
22,TCL科技,0.6751391936916995,0.10632068849393372,0.24910712733282314,353
23,华数传媒,0.45153996705833793,0.3166576094355527,0.32377786465034863,278
24,中联重科,0.5757543304876982,0.6741157524411203,0.6650374490611904,35
25,常山北明,0.1169480973944612,0.15515855031760944,-0.02210381629250535,486
26,申万宏源,0.046044560979314114,0.7325291536675983,0.20925702966161752,397
27,东方盛虹,0.07455677089791506,0.7156132570477157,0.2318466083011934,371
28,美的集团,0.4543771424913566,0.9146109354277856,0.6477359372687597,44
29,潍柴动力,0.346063403297063,0.9510983354571582,0.5442375084663043,101
30,许继电气,0.843612555538413,0.3342232601836683,0.5161025661214326,118
31,冀东水泥,0.5590090006715301,0.4161640036292663,0.4683323622388852,150
32,金融街,0.0,0.9142798112386886,0.19633274898436848,414
33,东旭光电,0.1824877483708277,0.8068935263775977,0.35999024308126115,234
34,渤海租赁,0.007437879225014973,0.9583145410632627,0.2065629153871381,408
35,东阿阿胶,0.5704950937540539,0.34693493677612586,0.4183552972782699,193
36,徐工机械,0.5161142390398429,0.4402262224932103,0.46007290112862387,156
