,name,score,normal_score,rank,prob,prob_flag,prob_sigma
0,平安银行,22413,0.7301517896183397,234,0.8915641378218604,True,0.4
1,万科A,14389,0.2289337247798114,486,0.971376145348515,True,0.4
2,神州高铁,21062,0.6457617590105565,306,0.8653228895224447,True,0.4
3,中国宝安,23023,0.7682553563620463,190,0.4593257330097055,True,0.4
4,南玻A,24965,0.8895621213067649,62,0.8074118857915219,True,0.4
5,深科技,21326,0.6622524829783247,293,0.0990410500332444,False,0.4
6,深圳能源,23851,0.8199762633518646,136,0.8023117288592958,True,0.4
7,国药一致,22597,0.741645324504966,222,0.3482970598548392,False,0.4
8,大悦城,22079,0.7092885252045724,250,0.3188615274350773,False,0.4
9,神州数码,22622,0.7432069460928228,217,0.8709472621833658,True,0.4
10,中国天楹,19875,0.5716159660191142,360,0.4536048673594045,True,0.4
11,中集集团,20126,0.5872946467611968,351,0.9777724363173552,True,0.4
12,泛海控股,23731,0.8124804797301518,144,0.8992175291926083,True,0.4
13,深天马A,26342,0.9755762383659192,11,0.3711578837828949,False,0.4
14,华锦股份,23843,0.8194765444437504,137,0.8040537706877607,True,0.4
15,中金岭南,25196,0.903991504778562,47,0.4962675441184308,True,0.4
16,深圳华强,26517,0.986507589480917,4,0.5138257107930058,True,0.4
17,中兴通讯,25054,0.8951214941595352,52,0.31686789335384424,False,0.4
18,中国长城,23903,0.8232244362546067,131,0.6456276470401012,True,0.4
19,华侨城A,22648,0.7448310325441939,213,0.6704750519711152,True,0.4
20,海王生物,20095,0.5853582359922543,353,0.5702922330294743,True,0.4
21,深圳机场,21907,0.6985445686801174,261,0.7688983648741519,True,0.4
22,TCL科技,23237,0.7816228371541009,174,0.10632068849393372,False,0.4
23,华数传媒,19872,0.5714285714285714,361,0.3166576094355527,False,0.4
24,中联重科,24989,0.8910612780311075,60,0.6741157524411203,True,0.4
25,常山北明,18772,0.5027172215628709,400,0.15515855031760944,False,0.4
26,申万宏源,26525,0.9870073083890312,3,0.7325291536675983,True,0.4
27,东方盛虹,21046,0.6447623211943282,308,0.7156132570477157,True,0.4
28,美的集团,23264,0.7833093884689862,172,0.9146109354277856,True,0.4
29,潍柴动力,22913,0.7613842213754763,197,0.9510983354571582,True,0.4
30,许继电气,23958,0.8266600037478918,127,0.3342232601836683,False,0.4
31,冀东水泥,21328,0.6623774127053532,292,0.4161640036292663,True,0.4
32,金融街,24220,0.8430257979886314,108,0.9142798112386886,True,0.4
33,东旭光电,22347,0.7260291086263977,238,0.8068935263775977,True,0.4
34,渤海租赁,24987,0.890936348304079,61,0.9583145410632627,True,0.4
35,东阿阿胶,16791,0.3789743269410956,454,0.34693493677612586,False,0.4
36,徐工机械,20426,0.6060341058154788,337,0.4402262224932103,True,0.4
37,晨鸣纸业,21633,0.6814291960772065,279,0.543706483419209,True,0.4
38,丽珠集团,21217,0.6554438128552689,298,0.5601924301410952,True,0.4
39,国际医学,21893,0.6976700605909176,262,0.8296430846181309,True,0.4
40,柳工,26183,0.9656443250671497,15,0.7953461555011612,True,0.4
41,广宇发展,23141,0.7756262102567306,181,0.349643278190364,False,0.4
42,云南白药,21870,0.6962333687300893,266,0.04544216692839331,False,0.4
43,中天金融,22563,0.7395215191454807,226,0.788156445874088,True,0.4
44,航天发展,21701,0.6856768067961772,274,0.4609076642033536,True,0.4
45,安道麦A,18285,0.4722968330314198,418,0.5989162483025351,True,0.4
46,神州信息,24617,0.8678243488037979,80,0.05247855132600962,False,0.4
47,万向钱潮,24814,0.8801299269161097,68,0.8951993037837912,True,0.4
48,我爱我家,22375,0.7277781248047973,237,0.5019576178034116,True,0.4
49,陕国投A,26236,0.9689549628334062,13,0.8112170089320623,True,0.4
50,供销大集,19272,0.5339496533200075,387,0.5924320624897701,True,0.4
51,泸州老窖,19855,0.5703666687488288,362,0.5926095792618307,True,0.4
52,威孚高科,23860,0.820538447123493,134,0.8739887573158531,True,0.4
53,北部湾港,18618,0.4930976325816728,404,0.5531720278533623,True,0.4
54,太阳能,24818,0.8803797863701668,67,0.9000071014932797,True,0.4
55,古井贡酒,14143,0.2135673683553001,490,0.2955765018690342,False,0.4
56,兴蓉环境,22801,0.7543881566618776,202,0.8132385404713163,True,0.4
57,建投能源,24554,0.8638890624023986,82,0.6865189339720733,True,0.4
58,中油资本,24331,0.8499593978387158,101,0.8974751618510891,True,0.4
59,吉林敖东,25717,0.9365356986694984,29,0.8322514058318159,True,0.4
60,长安汽车,19982,0.5782997064151415,358,0.9032223893825804,True,0.4
61,天茂集团,22003,0.7045411955774876,257,0.8466715908725748,True,0.4
62,攀钢钒钛,21667,0.6835530014366918,277,0.9678674275717936,True,0.4
63,铜陵有色,21517,0.6741832719095509,284,0.9311467509502844,True,0.4
64,仁和药业,22954,0.7639452807795615,195,0.7803866245964087,True,0.4
65,格力电器,22760,0.7518270972577925,204,0.9525895802252612,True,0.4
66,金科股份,14233,0.2191892060715847,488,0.4506090481787942,True,0.4
67,长春高新,15235,0.2817789993128865,475,0.08196172918138526,False,0.4
68,阳光城,15674,0.3092010743956524,467,0.9590469321065512,True,0.4
69,上峰水泥,19381,0.5407583234430633,383,0.25109952975198696,False,0.4
70,智度股份,23319,0.7867449559622712,168,0.5038746408588384,True,0.4
71,视觉中国,22714,0.7489537135361359,208,0.3980316090594177,False,0.4
72,远兴能源,24663,0.8706977325254545,75,0.18560299602764896,False,0.4
73,中山公用,26530,0.9873196327066025,2,0.7703235859819221,True,0.4
74,东北证券,26344,0.9757011680929477,10,0.6562417963136121,True,0.4
75,国城矿业,15624,0.3060778312199388,469,0.0,False,0.4
76,宝新能源,17225,0.4060840777062902,442,0.598598623466973,True,0.4
77,恒逸石化,20021,0.5807358360921981,357,0.13855511902147927,False,0.4
78,中信特钢,14524,0.2373664813542382,484,0.5811900630428577,True,0.4
79,河钢股份,24144,0.8382784683615466,114,0.94650161242614,True,0.4
80,贝瑞基因,15024,0.2685989131113748,480,0.308686721072167,False,0.4
81,锦龙股份,23761,0.81435442563558,141,0.7390374548117553,True,0.4
82,韶钢松山,21447,0.6698107314635517,287,0.7739106747946313,True,0.4
83,苏宁环球,23167,0.7772502967081016,179,0.7338328481373482,True,0.4
84,美锦能源,20546,0.6135298894371916,333,0.7668187604262884,True,0.4
85,京东方A,25643,0.9319132987694422,32,0.2585962689743294,False,0.4
86,国元证券,25409,0.9172965207071022,38,0.98013567933067,True,0.4
87,燕京啤酒,23328,0.7873071397338997,166,0.9923497611299088,True,0.4
88,泰禾集团,20133,0.5877319008057967,350,0.36525439702574863,False,0.4
89,罗牛山,18041,0.4570554063339372,424,0.6260021468972788,True,0.4
90,航发控制,20359,0.6018489599600225,344,0.3041441420711503,False,0.4
91,普洛药业,17345,0.413579861328003,441,0.17009885660469862,False,0.4
92,国海证券,26022,0.9555874820413517,19,0.7606258802983734,True,0.4
93,中色股份,21882,0.6969829470922606,264,0.4570698672935942,True,0.4
